text,label_id,ds
"@Uwe_Junge_MdL Dann kommen sicher noch mehr Messerfachkräfte, die alte wehrlose Menschen abstechen, wenn sie mal schlecht drauf sind. Ist doch schon so passiert. Die verachten und hassen uns Christen, Junge wie Alte und machen daraus selten einen Heel.",2,hasoc
"@Hartes_Geld Wenn ich das seh, werd ich echt sauer 😡",2,hasoc
"@Hartes_Geld ...Respekt Michels‼️‼️👉 Die Leidensfähigkeit, Toleranz sich im eigenen Vaterland alles bieten und nehmen zu lassen und noch die eigenen Wurzeln zu kappen, ist weltweit einmalig‼️👉Sollten Kulturbereicherer bei meinen bloß nicht versuchen......‼️‼️ https://t.co/hP8OjuJS3l",2,hasoc
@Hartes_Geld Der Staat schützt uns nicht! Wann merkt die Mehrheit das endlich?,2,hasoc
"@Hartes_Geld I like in allen Videos das Treten, wenn das fckg Opfer sich hinlegt. Not bad ist auch, all vs one, max. Gewinnchancen.  Clevere Boyz, Musterbeispiele für pos. Gruppendynamik!  (Nicht ernst gemeint)  Wir sind Schuld. Klarer Mangel an....(bitte ergänzen).  Und wer hilft den Opfern?",2,hasoc
"@Hartes_Geld @frankundfreya Die wollen doch auch nur n bisschen spielen, unsere Gäste..😡Aber deren Problem is, sie wissen nicht wann es Zeit aufzuhören ist, auf ihr Opfer brutalst einzuschlagen. Das haben Menschen in den Westlichen Kulturen schon in die Wiege gelegt bekommen, die aber nicht !",2,hasoc
"@Hartes_Geld Nur in der Gruppe, sind diese Schmarotzer stark. Diese müssen aus dem Land geprügelt werden.",1,hasoc
@Hartes_Geld Und dann wählen Leute die Linke LMAO,2,hasoc
@Hartes_Geld @Gold_ist_Geld Wir brauchen eben eine starke Hand und kein ewiges women - gedönse……..,2,hasoc
@Hartes_Geld @Infos_Googeln Mach ich da was falsch? Ich spar für meine imaginäre Rente. Ich sollt wohl doch besser auf Waffen umschwenken. In ein paar Jahren haben die sicherlich Hochkonjunktur....,2,hasoc
"@Hartes_Geld @ibikus31 DANKE AN SCHEISS SPÖ, SCHWARZE ÖVP, FAYMANN, SPINDELEGGER BIS ES IHM SELBST ZU VIEL WURDE U GING, AN DIE GRÜNEN,, TRÄUMER,, UND BESONDERS DANKE AN MERKEL🐄(WEGN DER WIR ALLE MITMACHN MUSSTN!!!)..SEIDS STOLZ DRUF?!?!? HBE GENAU DESWEGN LEIDER MITTEL ZUM WEHREN AN/BEI MIR.. TRAURIG",2,hasoc
@realJohr Böser     Ganz böser Pinguin     (Muss mit tiefer Stimme gesprochen werden),2,hasoc
@Ungebeten1 Dann könnte man den Wald aber nicht kapitalisch nutzen,2,hasoc
@Ungebeten1 @_Foseti_ Alles gute der AfD 💙💙💙🤘👍,2,hasoc
"@Hartes_Geld @ibikus31 solche SATANSBRATEN!! haut doch ab und kämpft in EUREN Ländern im KRiEG für eire frauen, eure land usw und NICHT unschuldige die NIX getan haben!!! od genießt den Frieden weshalb ihr ja angeblich her kommen seids und BENEHMT euch wie MENSCHEN und NICHT wie TIERE!! 😡😠😡😠😡😠",2,hasoc
"@Hartes_Geld Wieso erinnert mich das an Biedermann und die Brandstifter? 😈  Sobald der radikal religiöse Spinner dann Menschen getötet hat, war das natürlich nicht absehbar und niemand übernimmt Verantwortung dafür... Konnte niemand ahnen...",2,hasoc
"@Hartes_Geld @KenzoVandagg Dummheit fängt schon dort an, wo man glaubt vom Einzelnen auf das Gesamte schließen zu können.",2,hasoc
"@Hartes_Geld Krass, die dümmste Generation ever. Für mehr (sinnlose) Steuern! #krankehirne",2,hasoc
"@Hartes_Geld Was solche verstandsbefreite, bildungsferne Vollpfosten hervorbringt, ist die Tatsache das wir schwerst Geistesgestörte nicht mehr in die geschlossene Psychiatrie einweisen, wie es sich gehört, sondern diese ein 24/7 Freilauf haben.",2,hasoc
@Hartes_Geld Denen würde ich nicht mal eine Hundehütte anvertrauen geschweige denn eines Tages das Land,2,hasoc
@Hartes_Geld @hamaro777 Aus Gründen des Protests werde ich die nächsten 40 Tage nur Dosenfleisch essen!    Habe schon zwei Dosen vorgelagert!    #Protest  #Ferkeldiskriminierung  #Regierung   #Ferkel ähh #Merkel,2,hasoc
@Hartes_Geld @AndreaSchlegel3 Wenn man recht hat... hat man recht.,2,hasoc
@Hartes_Geld @Joe130978 Die leben sowas von vom Drogendealen 😂    Typisch Frankfurt 😂    So muss das !   Der selbständige Mittelstand muss gefördert werden 💪,2,hasoc
"@Hartes_Geld Du behinderter Hurensohn. Wäre das ein „nobler Patriot“ gewesen, hättest du deine minderwertige Stimme wegen des ach so repressiven Staatrs erhoben. Dreckiger Untermensch.",1,hasoc
"@Junge_Freiheit Das, was in der Freiluftklapse Schland praktiziert wird, kann nicht mehr verharmlosend als 'Einwanderung' bezeichnet werden. Umsiedlung paßt angesicht der Begleitumstände und Vorgehensweisen eher.",2,hasoc
L.E.S.E.B.E.F.E.H.L.    Wohin führt die massenpsychotische Verklärung der Grünen?    https://t.co/C4t8HRwYWz,2,hasoc
"'Die Kairoer Erklärung der Menschenrechte ist völliger Humbug.  Es gibt im #Islam keine #Menschenrechte!'  'Wenn Sie das nicht verstehen, dann haben Sie keine Ahnung, was #Menschenrechte sind'.  Dr. Michael Ley in der Expertenanhörung im Arbeitskreis #Menschenrechte des Bundestages. https://t.co/txdkCEadL7",2,hasoc
"🤬 So ein feiges Dreckspack! 🤬  „In dem Bus saßen keine gierigen Makler o Miet-Haie, sondern eine Gruppe krebskranker Menschen, die zu einer privaten Veranstaltung nach #Oberschöneweide unterwegs waren.'  #Antifa - Terror von LINKS!  #AfD💙  https://t.co/2EqV7oIUtA @DrDavidBerger",2,hasoc
@Korrektheiten @NightRalph Der Aufbau der Stasi schreitet voran....und alle machen mit...,2,hasoc
"@dieneranton @pearwalts5 @Hartes_Geld @HaraldBecker80 @ichbinkoelnerin @willnurschreibn @66Norweger66 @burger_ein @RolandTichy @Birdie51411736 @Lebensformation @4Kolner @GudrunBecker11 @puffyka81 @NoctiDenktNach @Pegasia111 Libanesen? Vielleicht Hezbollah, die Merkel nicht als Terrororganisation ausweisen will, weil sie dicke fette Bankkonten haben u von Drogen u Geldwäsche leben, super macht das Deutschland.",2,hasoc
"@DPolGBund Hier muss man auch fragen, ob eine Staatssekretärin @SawsanChebli noch auf dem Boden des Grundgesetzes steht, wenn sie die polizeilichen Pflichten derart herabwürdigt und die Beamten beleidigt. @AuswaertigesAmt #SPD #Bundestag #soisset #Köln",2,hasoc
"@DPolGBund Höchstens anti-islamistisch. Und wenn, dann zurecht!  Denn die hassen und bekämpfen Christen, Deutsche, Europäer, Ungläubige!    Ihr braucht nur die Augen aufzumachen. Und nicht vergessen was euer eigentlicher Job ist. Ihr seid keine Bodyguards für Fanatiker und Intensivtäter.",2,hasoc
"@Birdie51411736 @APatzwahl @and_smartie Genau! Das ist eine Verunglimpfung im höchsten Grade, da im Parlament geschehen!  Und was dort in den Reihen der Linken und Grünen für geistig unfähige Abgeordnete sitzen, hat man am Beifall gesehen, eine steht sogar auf👎Schäuble tat sich sichtlich schwer mit dem Ordnungsruf😡",2,hasoc
"@HeikoMaas Guten Tag Herr Mass, ich würde mich sehr über Quellenangaben bzgl. Ihrer Aussage freuen. Zudem haben wir keine Zeit mehr Sie, als Außenminister Deutschlands, weiter hinzunehmen! Dank auch Ihnen ist Deutschland zu einer weltweiten Lachnummer geworden!",2,hasoc
@fackfellowat @Deutschland_77 Heute bei ALDI: Kopftuch in jeder Reihe. Es gibt kein Entrinnen.,2,hasoc
Deutschland Bonn 🇩🇪 Juni 2019 https://t.co/KTNBay4osC,2,hasoc
Maybrit #lIIner war SED-Mitglied.    Quelle: Wikipedia.,2,hasoc
"@Hartes_Geld Die grüne Vollverblödung, sitzt ja auch im BT.Die haben es geschafft sich ihren eigenen dusseligen Nachwuchs zu züchten.",2,hasoc
"@Hartes_Geld Eh alles Wurscht.Das Projekt evolutionärer Entwicklung scheint in D ja ohnehin gescheitert zu sein,wie man sieht.😂",2,hasoc
@Hartes_Geld Die bei den Preussen sehr effektive Bestrafung des Spießrutenlaufens wäre das adequate Mittel Merkels 'Importtätern' westliche Lebensart zu vermitteln.,2,hasoc
"@Hartes_Geld War wieder ein Kulturbereicherer auf Beteicherungstour. Hätten die „Nazis“ was drauf, wäre das Problem schon längst ohne die lächerliche deutsche Kuscheljustiz gelöst!!",1,hasoc
@Hartes_Geld fastenzeit rum jetzt kann man wieder zuschlagen 😋,2,hasoc
@Hartes_Geld Soviel Idioten ... Und zeigen das auch noch öffentlich.,2,hasoc
"@LeCardinal20 @Lebensformation Tja, nun sind die Armenleuchter „gerettet“ und das passt ihnen auch wieder nicht😂Papiere haben sie bestimmt auch nicht mehr, denn deren entledigen sie sich ja vor oder während dem Bootstrip. Hat das Russische Fernsehen mal berichtet👍",2,hasoc
@Hartes_Geld   @HaraldBecker80   @ichbinkoelnerin   @willnurschreibn   @66Norweger66   @burger_ein   @RolandTichy   @Birdie51411736   @Lebensformation   @4Kolner   @GudrunBecker11   @puffyka81   @NoctiDenktNach   @Pegasia111 https://t.co/Z5dWZbyzaN,2,hasoc
Gauland: AfD macht 'Klimahysterie' nicht mit - Flüchtlingspolitik nach wie vor entscheidendes Thema https://t.co/lXTyV89H4w via @China_Welt_News,2,hasoc
@Hartes_Geld @hamaro777 Ferkeldiskriminierung!!      So eine Schweinerei!!    Wo ist der Ferkelbeauftragte????    #Regierung ?  #Merkel ?    Sauereien sind in Merkelstan verboten!,2,hasoc
"@Hartes_Geld Ausweisen, Gelder sperren und lebenslanges Aufenthaltsverbot in Deutschland.  PS.Gilt Prophylaxetisch aber auch für linke und Grüne Wähler, zusammen können sie sich ihr Schlaraffenland bauen.  Wenn man so etwas sieht fordere ich Waffenfreiheit für Deutsche",2,hasoc
"Feine Sahne Fischfilet Konzert mit Unterstützung von Polizisten durchgesetzt. Zur Erinnerung, das ist die Band die singt: „Die Bullenhelme, die sollen fliegen. Eure Knüppel kriegt ihr in die Fresse rein!“ https://t.co/cxDDt5Sdgd",2,hasoc
Anwalt kostet Geld !  Gerichtsverfahren kostet Geld ! Diese Person kostet den Steuerzahler Unsummen !  Warum schiebt man so etwas nicht umgehend ab ? 🤔    Syrer belästigt und misshandelt fünf Frauen und Mädchen  https://t.co/bjG4kuLg9e via @staatsversagen,2,hasoc
"Wenn die #KlimaReligion die #Aufklärung auslacht:    #Ehrendoktor für ein Kind mit Hauptschulabschluss, welches regelmäßig die Schule geschwänzt hat ... lustiger wird es heute wohl nicht mehr?    #DummMenschen https://t.co/AeCeXftfFl",2,hasoc
Warum wünschen unsere Politik-Clowns alles gute zum Ramadan aber nicht frohe Pfingsten?  #Pfingstfest,2,hasoc
"@npistcool @BerLindow @90Minjoker1 @polizeiberlin Nix #merkelmussweg, Merkel hätte nie passieren dürfen. Ich wünschte ich hätte eine Zeitmaschine und könnte das kaputte Kondom austauschen, aber auch die von anderen Vätern von Linken. Erst die DDR mit kaputt gemacht und jetzt ganz Deutschland und Europa. 😢    Teil-Satire by Wil",2,hasoc
"@BertSchnelling1 Bringt nix, die haben sich auf den Schwager eingeschossen.  Ich hoffe sie gehen nicht so weit, um dieser Blamage zu entgehen, und erfinden eine gefundene Rebecca, die nur an DNS erkannt wurde und der Schwager bekommt lebenslänglich. Sorry, aber. 😢",2,hasoc
Nur ne Frage an die Berliner Polizei &amp; Andere von einem Idioten. 😢    #findbecci endlich #rebecca #baqqu #instagram #bekanntschaft #freund #schwager #schwagerwars @polizeiberlin https://t.co/ozsyuYdxIx,2,hasoc
Nur ne Frage an die Berliner Polizei &amp; Andere von einem Idioten. 😢    #findbecci endlich #rebecca #baqqu #schwager #schwagerwars @polizeiberlin https://t.co/4hJ76x4szl,2,hasoc
@WSeverina War die Schwester mit zum Kindergarten und zur Schule unterwegs.,2,hasoc
"Ich komme wieder in Teufels Küche, denn für mich entlastendes ist unerwünscht, besonders bei einem bereits von der #Polizei, #Staatsanwaltschaft, #Presse #Verurteilten.    #findbecci #rebecca, den richtigen Tatort &amp; Täter &amp; lasst den #Schwager &amp; auch die Familie in Ruhe. Danke. https://t.co/XEFxJVR14E",2,hasoc
"Übrigens, das arme Ding ist ausgerechnet an dem Tag verschwunden als ihr Schwarm von #BTS Geburtstag hatte. Vielleicht als Lockmittel benutzt?     Geben 'wir' die Hoffnung nicht auf – nie. Danke!    #Findbecci #Rebecca    J-Hope  https://t.co/O1GbhQSLm1",2,hasoc
Ich habe ein Video zu einer @YouTube-Playlist hinzugefügt: https://t.co/YOOtg0bVoy 'Wählen wir die Idioten ab!' AFD TRAILER/TV SPOT,2,hasoc
"Ich habe gerade mal die Tweets des Auswärtigen Amtes der letzten Tage durchgeschaut, ob es 1 Tweet zu Hongkong gab - wo bekanntlich  1 Million Menschen gegen das Auslieferungsgesetz  demonstrierten. Fehlanzeige. Aber u.a. einen zu Anne Frank (Maas bewältigt weiter die NS-Zeit).",2,hasoc
Berlin kann nicht nur Flughäfen nicht bauen. Auch mit 'Heizung und Kühlanlagen' für große Immobilien ist die Hauptstadt überfordert. Wie wäre es mit einem Preisschild für die ganze Stadt - und dann einstellen bei Alibaba? https://t.co/6otk0bSXiv.,2,hasoc
Die ganze EU ist zu einem Eldorado für Straftäter und Terroristen und Sozialschmarotzern verkommen!   Shit hole-Kontinent https://t.co/UykkcicfNF,2,hasoc
@FinjaFinte Vermutlich will eine bestimmte Gruppe diese Gegend für sich beanspruchen und die Einheimische dort verdrängen. Besonders in Rosengard wohnen überwiegend Muslime. Anders kann ich mir das nicht vorstellen bei dem Terror der dort herrscht.,2,hasoc
"@FinjaFinte Alleine wegen diesem Artikel hat es das Drecksblatt mehr als verdient, pleite zu gehen 'Von rund 1.000 [!!!] Personen bundesweit geht die Berliner Amadeu-Antonio-Stiftung aus' https://t.co/corECRuRWU",2,hasoc
Bevormunden lassen die sich im Osten bestimmt nicht der Schuss geht nach hinten los 😉😉😉Sie fürchten AfD-Regierung: Hollywood-Stars schreiben Brief an Bewohner deutscher Stadt https://t.co/RhmIGIlJZG,2,hasoc
Möglich machte das ein spezielles Förderprogramm vom Freistaat. Von den  435 000 Euro Sanierungskosten wurden 315 000 Euro gefördert. Die  Voraussetzung: In den ersten sieben Jahren dürfen nur anerkannte  Flüchtlinge in die Wohnungen ziehen.  https://t.co/yxFooOYbWD,2,hasoc
Das DRK-Krankenhaus in #Luckenwalde ist seit mehreren Monaten insolvent  nach der Übernahme durch die KMG Kliniken war erst Personalabbau ausgeschlossen worden  nun flattert bei den Haustechnikern die Kündigung in den Briefkasten  #futschi  https://t.co/SnyB3DJp6V,2,hasoc
"Clankrieg in der bunten Stadt Malmö in #Schweden  letzte Nacht 2 Detonationen innerhalb 1 Stunde  im bunten Viertel Rosengård wurde Haustür, Fenster durch Druckwelle zerstört  Innenstadt eine Explosion vor Nachtclub  auch mehrere Schießereien in letzten Tagen  https://t.co/oaAFgHduMB",2,hasoc
"Denen muss ja der Arsch auf Grundeis gehen, wenn man sich anschaut, welshalb accounts gesperrt werden, die sich Sorgen um den Zustand unserer Demokratie machen. Auf der anderen Seite hetzen islam. accounts ungehindert und rufen zu Gewalt gegen Deutsche auf ! WAS ist da los ??? https://t.co/bvFSQd01Fo",2,hasoc
Als erste Stadt Deutschlands hat das niedersächsische Hameln der #fridaysforfuture Bewegung ein Denkmal gesetzt. https://t.co/7R64cXgEn7,2,hasoc
"Das alles wird von #Chinesen ersetzt werden und die #Gruenen werden es überwachen. Das wird ein #Habeck mit geistiger Gonorö dem identitäslosem Volk aka #Deutsche, schon aufzwingen. Selbst nach schwerster Zerstörung u verachtenden Beleidigungen wachen die #Deutschen nicht auf! https://t.co/twZI56TGsn",2,hasoc
"In #Bremen sollen bei #Thyssen-Krupp System Engineering 220 Jobs von 860 wegfallen  gefertigt werden Komponenten für die Autoindustrie, u.a. für Karosserie und Antriebsstrang  wieder Arbeitsplätze #futschi wegen linksgrüner Ökopolitik  https://t.co/QJ5nqvPi4v",2,hasoc
"#Neulich mit einer Bekannten (#Grüne) im #Gespräch:    Ich:   'Ein Großteil der #Wohnungsnot &amp; der #Mietexplosion sind auf die 2-3 Mio #Neubürger zurückzuführen!'.    Sie:   'QUATSCH!, DIE wohnen NOCH ALLE in ihren #FLÜCHTLINGSUNTERKÜNFTEN❗️'.    Ich: 'ALLE 2-3 Mio⁉️'     Sie: 'JA ‼️'     🤦‍♂️",2,hasoc
Deutschland 2019 - ein Irrenhaus:  Merkel und ihre Komplizen lassen  Millionen Illegale ins Land und verschärfen damit unter anderem die  Wohnungsknappheit. Linksextreme verüben Terroranschläge auf  Immobilieneigentümer und ...  https://t.co/tU2peAaVXx  https://t.co/JHeDhe74W7 https://t.co/gOqnX1EsgK,2,hasoc
"Meine Prognose für 2021    Grüne/CDU/CSU -Regierung  - Habeck ist 'Bundeskanzler'  - Friedrich Merz 'Aussenminister'  - Das Wetter ist unverändert  - 1L Benzin kostet € 2,50  - Der Strompreis verdoppelt sich  - Stromausfälle sind 'Alltag'  - Der #Humankapitalimport  erreicht Höchststände https://t.co/8687xBt81y",2,hasoc
Schlechte Nachrichten für 'Flüchtlinge': Deutschland benötigt plötzlich 100.000 'Fachkräfte' weniger. Die Arbeitsagntur korrigiert ihre gefakte Jobbörse. https://t.co/QvNPeH4Oyy,2,hasoc
"@Einzelfallinfos Bis vor einigen Jahren galt: Zwei junge Männer zusammen unterwegs, denen passiert nichts. Ausgeschlossen. Kriminelle Gangs, die in Mannschaftsstärke um die Häuser ziehen und den öffentlichen Raum terrorisieren, das gab es einfach nicht. Aber Dummmichel dämmert einfach weiter.",2,hasoc
"Das kommt davon, wenn die Grünen-Wähler*innen immer mehr werden: Vegetarier, Veganer, Essgestörte, denen aufgrund mangelhafter Ernährung die Haare ausfallen, dadurch noch unattraktiver werden, die Brüste nicht weiter wachsen. Die Kehrseite der Medaille. Keine schönen Aussichten. https://t.co/0Zt5dvHAQj",2,hasoc
Ich betrachte halal Schlachten als unnötige Tierquälerei. Daher erfreut mich diese Pleite. Gerne mehr davon. https://t.co/WmnktYDaVK,2,hasoc
Eine Zumutung! Diese Demonstration ist eine Provokation gegenüber uns 'Ungläubigen' wie sie uns nennen. https://t.co/bGv9gWzPDE,2,hasoc
"Wenn Negerkinder Kobalt schürfen  Und #Grüne grinsend Grüntee schlürfen  Wenn E-Busse beim Laden stehn  Fahrgäste in die Röhre sehn  Dann wissen alle, die nicht dumm  Wir sind im #Reichhauptstadtslum.  https://t.co/FaAe5teAcE",2,hasoc
Nach der Fusion #Kaufhof - #Karstadt müssen am Standort #Essen 10 von 108 Mitarbeiter ihren Hut nehmen  befristete Stellen nicht verlängert  „Der Service wird weiter leiden. Wir schaffen jetzt schon kaum noch die Arbeit“  weitere Einschnitte drohen  #futschi  https://t.co/mfBpAnH9Hy,2,hasoc
#Wetzlar: Südländisch aussehender Mann lässt morgens vor einer Passantin die Hosen herunter  https://t.co/lAmKCjRdoZ,2,hasoc
"BSI warnt: 4 Handys haben ab Werk einen #Trojaner: 'Besonders gefährlich sei es, das infizierte Smartphone zu nutzen, um das smarte Zuhause inklusive Fenstersicherung oder Alarmanlage zu steuern.' https://t.co/hgvKU9zeXG via @focusonline",2,hasoc
"Im Gepäck eines 23-Jährigen fanden sie zwei Sturmgewehre vom Typ  Kalaschnikow und eine Pumpgun. Außerdem entdeckten die Zöllner eine  Pistole, die eingewickelt in einem Pullover in dem Gepäckfach über  seinem Sitzplatz versteckt war. Der Verdächtige wurde auf freien Fuß gesetzt. https://t.co/LgcSqOI5wv",2,hasoc
